year,cctv,light,pa,ep,fp,yp,nb,label,gid
0,0,0,0.244625896,-0.343115124,-0.341052632,-0.323076923,-0.195121951,0,木夭丑友什71ab36bb
0,0,0,-0.317280453,-0.343115124,-0.341052632,-0.323076923,0.292682927,0,木夭丑友什71ab37aa
0,0,0,-0.379270122,-0.343115124,-0.341052632,-0.323076923,0.130081301,0,木夭丑友什71ab37ba
0,0,0,-0.379270122,-0.343115124,-0.341052632,-0.323076923,-0.325203252,0,木夭丑友什71ab37bb
0,0,0,-0.379270122,-0.343115124,-0.341052632,-0.323076923,-0.292682927,0,木夭丑友什71ab38aa
0,0,0,-0.803199467,-0.343115124,-0.341052632,-0.323076923,-0.455284553,0,木夭丑友什71ab38ab
0,0,0,0.451924679,-0.343115124,-0.341052632,-0.323076923,-0.487804878,0,木夭丑友什71ab41aa
1,0,0,1.627728712,-0.288939052,-0.312982456,-0.323076923,-0.097560976,0,木夭丑友什71ba36aa
0,0,0,0.244625896,-0.343115124,-0.341052632,-0.323076923,-0.292682927,0,木夭丑友什71ba36bb
0,0,0,0.460589902,-0.343115124,-0.341052632,-0.323076923,-0.06504065,0,木夭丑友什71ba37aa
0,1,1,-0.4065989,0.713318284,0.367719298,0.253846154,1.398373984,2,木夭丑友什71ba37ab
0,0,0,-0.379270122,-0.343115124,-0.341052632,-0.323076923,-0.195121951,0,木夭丑友什71ba37ba
0,0,0,-0.379270122,0.55530474,0.522105263,0.246153846,0.162601626,2,木夭丑友什71ba37bb
0,0,0,-0.379270122,1.300225734,0.846315789,0.846153846,0.227642276,2,木夭丑友什71ba38aa
1,1,1,0.069988335,-0.153498871,-0.196491228,-0.261538462,0.325203252,0,木夭丑友什71ba38ab
0,0,0,-0.117313781,-0.013544018,-0.134736842,-0.2,-0.032520325,0,木夭丑友什71ba38ba
0,0,0,0.212631228,-0.343115124,-0.341052632,-0.323076923,-0.520325203,0,木夭丑友什71ba40bb
0,0,0,0.263956007,0.018058691,-0.155789474,-0.238461538,0.130081301,0,木夭丑友什71bb37ab
0,0,0,0.324612565,-0.343115124,-0.341052632,-0.323076923,-0.520325203,0,木夭丑友什71bb37ba
0,1,1,0.324612565,0.027088036,-0.018245614,0.092307692,-0.422764228,0,木夭丑友什71bb38aa
0,0,0,0.069988335,-0.112866817,-0.210526316,-0.215384615,0,0,木夭丑友什71bb38ab
0,1,1,-0.085985669,-0.257336343,-0.270877193,-0.261538462,-0.325203252,0,木夭丑友什71bb38ba
1,0,0,-0.085985669,-0.343115124,-0.341052632,-0.323076923,-0.487804878,0,木夭丑友什72aa38ba
