소재지도로명주소,카메라대수,위도,경도,데이터기준일자,소재지지번주소,,,,,,,,구미동,133,구미동,133
"경기도 성남시 수정구 산성대로 241, 성남주유소  (신흥동)",1,37.439909,127.1440771,2018.4.1,경기도 성남시 수정구 신흥1동 4224번지 성남주유소 사거리,,,,,,,,,,,
"경기도 성남시 수정구 산성대로215번길 7, (신흥동)",3,37.4389359,127.1408909,2018.4.1,경기도 성남시 수정구 신흥1동 6926번지,,,,,,,,,,,
"경기도 성남시 수정구 수정로154번길 8, (신흥동)",1,37.4418293,127.1373666,2018.4.1,경기도 성남시 수정구 신흥1동 5544-1번지 국제부동산앞 사거리,,,,,,,,,,,
"경기도 성남시 수정구 탄리로52번길 12, (신흥동)",4,37.4408823,127.1381014,2018.4.1,경기도 성남시 수정구 신흥1동 6077번지 앞 삼거리,,,,,,,,,,,
"경기도 성남시 수정구 수정로180번길 3, (신흥동)",3,37.4429962,127.1400866,2018.4.1,경기도 성남시 수정구 신흥1동 5514번지,,,,,,,,,,,
"경기도 성남시 수정구 탄리로 16, 송아리어린이놀이터내부  (신흥동)",1,37.438861,127.139571,2018.4.1,경기도 성남시 수정구 신흥1동 6593번지 송아리어린이놀이터 내부,,,,,,,,,,,
"경기도 성남시 수정구 시민로155번길 18, (신흥동)",5,37.441511,127.141581,2018.4.1,경기도 성남시 수정구 신흥1동 4916번지,,,,,,,,,,,
"경기도 성남시 수정구 수정남로98번길 9, (신흥동)",5,37.441421,127.138801,2018.4.1,경기도 성남시 수정구 신흥1동 5755번지,,,,,,,,,,,
"경기도 성남시 수정구 공원로370번길 26, 희망대공원놀이터부근  (신흥동)",1,37.4469819,127.1510732,2018.4.1,경기도 성남시 수정구 신흥2동 2344번지 희망대공원 놀이터 부근,,,,,,,,,,,
"경기도 성남시 수정구 수정남로 246, (신흥동)",1,37.4508662,127.1490663,2018.4.1,경기도 성남시 수정구 신흥2동 185번지,,,,,,,,,,,
"경기도 성남시 수정구 복정로118번길 7, 기왓골어린이공원  (복정동)",3,37.464201,127.1278924,2018.4.1,경기도 성남시 수정구 복정동 648번지 기왓골어린이공원,,,,,,,,,,,
"경기도 성남시 수정구 복정안골로 35, 복정고등학교  (복정동)",4,37.4613322,127.1372585,2018.4.1,경기도 성남시 수정구 복정동 144-1번지 복정고등학교,,,,,,,,,,,
"경기도 성남시 수정구 성남대로1390번길 47, 맞은편담벽  (복정동)",3,37.4540674,127.1317041,2018.4.1,경기도 성남시 수정구 복정동 702-6번지 맞은편 담벽,,,,,,,,,,,
"경기도 성남시 수정구 성남대로1518번길 15, 서울국제학교  주변(복정동)",4,37.4656934,127.1290105,2018.4.1,경기도 성남시 수정구 복정동 388-14번지 서울국제학교 주변,,,,,,,,,,,
"경기도 성남시 중원구 금빛로85번길 5, 가동  (금광동, 신구빌라)",1,37.449229,127.1659718,2018.4.1,경기도 성남시 중원구 금광2동 2969번지(세종어린이집),,,,,,,,,,,
"경기도 성남시 중원구 자혜로54번길 8, (금광동)",4,37.449941,127.165561,2018.4.1,경기도 성남시 중원구 금광2동 2892-1번지,,,,,,,,,,,
,4,37.452081,127.161581,2018.4.1,경기도 성남시 중원구 금광2동 3975번지,,,,,,,,,,,
"경기도 성남시 중원구 산성대로420번길 36, 2호 어린이집(금광동)",1,37.4484476,127.1630166,2018.4.1,경기도 성남시 중원구 금광2동 3386번지(금광2동제2어린이집),,,,,,,,,,,
경기도 성남시 중원구 도촌남로 99,1,37.414701,127.159101,2018.4.1,경기도 성남시 중원구 도촌동 241(도촌초등학교),,,,,,,,,,,
"경기도 성남시 중원구 갈현로 32-3, 갈현동노인정앞  (갈현동)",2,37.4232336,127.1759718,2018.4.1,경기도 성남시 중원구 갈현동 207-13번지 갈현동노인정 앞,,,,,,,,,,,
,3,37.4184582,127.1343468,2018.4.1,경기도 성남시 중원구 여수동 579 사각사각어린이공원,,,,,,,,,,,
,3,37.368471,127.133411,2018.4.1,경기도 성남시 분당구 분당동 64-1번지 맹산공원내 화장실,,,,,,,,,,,
경기도 성남시 분당구 서현로494번길 20,4,37.369571,127.145581,2018.4.1,경기도 성남시 분당구 분당동 119-4,,,,,,,,,,,
"경기도 성남시 분당구 내정로165번길 35, 518동 지하층  정자보도  앞(수내동, 양지마을한양2차아파트)",2,37.3751892,127.1145363,2018.4.1,경기도 성남시 분당구 수내1동 24번지 정자지하보도(한양아파트 518동 앞),,,,,,,,,,,
"경기도 성남시 중원구 박석로63번길 1, (상대원동)",3,37.438471,127.165911,2018.4.1,경기도 성남시 중원구 상대원1동 1150번지,,,,,,,,,,,
"경기도 성남시 분당구 내정로174번길 42, 돌고래상가  정류장 옆(수내동)",4,37.371297,127.1221232,2018.4.1,경기도 성남시 분당구 수내2동 53번지 돌고래상가 정류장 옆,,,,,,,,,,,
"경기도 성남시 분당구 백현로 197, 내정중학교  (수내동)",1,37.3704138,127.1195241,2018.4.1,경기도 성남시 분당구 수내2동 64번지 내정중학교 사거리,,,,,,,,,,,
"경기도 성남시 수정구 헌릉로890번길 35, 기존창곡동 137동 8호 번지(복정동)",3,37.4679533,127.1283578,2018.4.1,경기도 성남시 수정구 복정동 633-3번지(기존 창곡동 137-8번지),,,,,,,,,,,
"경기도 성남시 수정구 산성대로295번길 9-1, (신흥동)",5,37.442611,127.149021,2018.4.1,경기도 성남시 수정구 신흥3동 2562-1번지,,,,,,,,,,,
"경기도 성남시 수정구 수정로25번길 17-2, (태평동)",3,37.440071,127.124441,2018.4.1,경기도 성남시 수정구 태평1동 7260번지,,,,,,,,,,,
"경기도 성남시 중원구 성남대로 1000, 302동  앞 보도(여수동, 센트럴타운3단지)",4,37.418651,127.129061,2018.4.1,경기도 성남시 중원구 여수동 276-13번지 센트럴타운 302동앞 보도,,,,,,,,,,,
,5,37.370574,127.1474352,2018.4.1,경기도 성남시 분당구 분당동 195-1번지 요한성당 부근,,,,,,,,,,,
"경기도 성남시 수정구 복정로118번길 27-2, 부근  (복정동)",4,37.4638962,127.1297854,2018.4.1,경기도 성남시 수정구 복정동 655-4번지 부근,,,,,,,,,,,
"경기도 성남시 수정구 성남대로1480번길 25, 복정초등학교  부근(복정동)",5,37.4620482,127.1283629,2018.4.1,경기도 성남시 수정구 복정동 664-8번지 복정초등학교 부근,,,,,,,,,,,
"경기도 성남시 수정구 복정로32번길 34, 부근  (복정동)",4,37.455042,127.1305217,2018.4.1,경기도 성남시 수정구 복정동 699-5번지 부근,,,,,,,,,,,
"경기도 성남시 수정구 모란로 88, (태평동)",4,37.440741,127.125911,2018.4.1,경기도 성남시 수정구 태평1동 6928-4번지,,,,,,,,,,,
"경기도 성남시 수정구 산성대로475번길 15-1, 맞은편인도  (단대동)",4,37.454621,127.158981,2018.4.1,경기도 성남시 수정구 단대동 71-8번지 맞은편 인도,,,,,,,,,,,
"경기도 성남시 수정구 논골로61번길 26-1, 앞(단대동, 정성빌라)",2,37.4586738,127.1554988,2018.4.1,경기도 성남시 수정구 단대동 40-5 정성빌라 앞,,,,,,,,,,,
"경기도 성남시 수정구 희망로506번길 21, 은가람어린이놀이터  (단대동)",2,37.4493857,127.1554788,2018.4.1,경기도 성남시 수정구 단대동 129번지 은가람 어린이놀이터,,,,,,,,,,,
"경기도 성남시 수정구 논골로69번길 7, (단대동, 신우빌라)",3,37.4597789,127.1573827,2018.4.1,경기도 성남시 수정구 단대동 13-1번지 앞,,,,,,,,,,,
"경기도 성남시 수정구 단대로 30, 단대초등학교  (단대동)",4,37.4532839,127.1575275,2018.4.1,경기도 성남시 수정구 단대동 77번지(단대초등학교),,,,,,,,,,,
"경기도 성남시 수정구 논골로47번길 8, (단대동, 금골주택)",1,37.4578419,127.157952,2018.4.1,경기도 성남시 수정구 단대동 46-7번지,,,,,,,,,,,
"경기도 성남시 수정구 희망로534번길 3, 성남북초등학교  후문(산성동)",3,37.4517136,127.151056,2018.4.1,경기도 성남시 수정구 산성동 2137번지 성남북초등학교 후문,,,,,,,,,,,
"경기도 성남시 수정구 수정남로326번길 8, (산성동)",2,37.4562931,127.1542843,2018.4.1,경기도 성남시 수정구 산성동 450번지,,,,,,,,,,,
"경기도 성남시 중원구 금상로67번길 7, 푸른꿈놀이터앞 634호 (금광동)",1,37.4414551,127.1626139,2018.4.1,경기도 성남시 중원구 금광1동 167번지(634 푸른꿈놀이터 앞),,,,,,,,,,,
"경기도 성남시 중원구 광명로 290-3, 어린이집앞  (금광동)",3,37.443875,127.1586815,2018.4.1,경기도 성남시 중원구 금광1동 19번지 어린이집 앞,,,,,,,,,,,
"경기도 성남시 중원구 금상로87번길 6-15, 금상초  (금광동)",3,37.4428168,127.1655333,2018.4.1,경기도 성남시 중원구 금광1동 684번지(금상초 인도길),,,,,,,,,,,
"경기도 성남시 중원구 희망로400번길 36-1, (금광동)",1,37.4421739,127.1635736,2018.4.1,경기도 성남시 중원구 금광1동 662번지,,,,,,,,,,,
"경기도 성남시 중원구 광명로300번길 25, 단남초등학교  (금광동)",1,37.4425979,127.1612396,2018.4.1,경기도 성남시 중원구 금광1동 210번지(단남초등학교),,,,,,,,,,,
"경기도 성남시 수정구 시민로164번길 21, (신흥동)",1,37.4437336,127.1450125,2018.4.1,경기도 성남시 수정구 신흥3동 3583번지,,,,,,,,,,,
"경기도 성남시 수정구 산성대로269번길 26, 앞도담도담어린이집앞  (신흥동)",4,37.442952,127.1458142,2018.4.1,경기도 성남시 수정구 신흥3동 2778번지 앞(도담도담어린이집 앞),,,,,,,,,,,
,4,37.4548527,127.1543389,2018.4.1,경기도 성남시 수정구 산성동 520번지 단대공원 물놀이장 앞,,,,,,,,,,,
"경기도 성남시 수정구 수정로332번길 35, (산성동)",3,37.4526067,127.1533836,2018.4.1,경기도 성남시 수정구 산성동 1918번지,,,,,,,,,,,
"경기도 성남시 수정구 수정로356번길 11, (산성동)",1,37.4553689,127.1510997,2018.4.1,경기도 성남시 수정구 산성동 919번지,,,,,,,,,,,
"경기도 성남시 수정구 수정남로 269, 산성어린이집  (산성동)",4,37.452942,127.1505484,2018.4.1,경기도 성남시 수정구 산성동 2115번지(산성어린이집),,,,,,,,,,,
"경기도 성남시 수정구 수정로366번길 30-1, (산성동)",4,37.457571,127.152881,2018.4.1,경기도 성남시 수정구 산성동 269번지,,,,,,,,,,,
"경기도 성남시 수정구 논골로36번길 33, 양지초등학교  정문(양지동)",3,37.4595554,127.1613937,2018.4.1,경기도 성남시 수정구 양지동 386번지 양지초등학교 정문,,,,,,,,,,,
"경기도 성남시 수정구 산성대로581번길 10, (양지동)",5,37.462584,127.167041,2018.4.1,경기도 성남시 수정구 양지동 109번지,,,,,,,,,,,
,4,37.4603095,127.1628377,2018.4.1,경기도 성남시 수정구 양지동 1017-1 양지동어린이놀이터,,,,,,,,,,,
"경기도 성남시 수정구 논골로 40, 공영주차장입구  (양지동)",4,37.457481,127.160111,2018.4.1,경기도 성남시 수정구 양지동 724번지 공영주차장 입구,,,,,,,,,,,
"경기도 성남시 중원구 자혜로32번길 10, 성남동초등학교  정문 앞(금광동)",5,37.4493896,127.1635343,2018.4.1,경기도 성남시 중원구 금광2동 3253번지 성남동초등학교 정문 앞,,,,,,,,,,,
,2,37.4484041,127.1627975,2018.4.1,경기도 성남시 중원구 금광2동 3397번지 충정어린이놀이터,,,,,,,,,,,
,3,37.451429,127.169521,2018.4.1,경기도 성남시 중원구 금광2동 2687번지 자혜어린이놀이터,,,,,,,,,,,
"경기도 성남시 중원구 금빛로59번길 17, (금광동, 와이드빌)",4,37.4466177,127.1652199,2018.4.1,경기도 성남시 중원구 금광2동 3137번지,,,,,,,,,,,
"경기도 성남시 중원구 산성대로396번길 10, 모서리(금광동, 동산빌라)",3,37.4469406,127.1591414,2018.4.1,경기도 성남시 중원구 금광2동 4267번지 앞(산성연립 모서리),,,,,,,,,,,
"경기도 성남시 중원구 희망로400번길 7, (금광동, 원진골든맨션)",3,37.441161,127.160701,2018.4.1,경기도 성남시 중원구 금광1동 119번지,,,,,,,,,,,
"경기도 성남시 중원구 산성대로396번길 13, 성당부근  (금광동)",1,37.4471112,127.159751,2018.4.1,경기도 성남시 중원구 금광2동 4245번지 성당부근,,,,,,,,,,,
"경기도 성남시 중원구 광명로335번길 7, (금광동)",1,37.4461934,127.1628045,2018.4.1,경기도 성남시 중원구 금광2동 3668번지,,,,,,,,,,,
"경기도 성남시 중원구 마지로 7, 101동 14호 번지 앞(하대원동)",3,37.4285778,127.130591,2018.4.1,경기도 성남시 중원구 하대원동 101-6번지 앞(101-14번지 앞),,,,,,,,,,,
"경기도 성남시 중원구 둔촌대로217번길 6, (하대원동)",5,37.4287268,127.142435,2018.4.1,경기도 성남시 중원구 하대원동 121번지,,,,,,,,,,,
경기도 성남시 중원구 시민로 14,1,37.4316253,127.1514737,2018.4.1,경기도 성남시 중원구 하대원동 167-2번지(대하초등학교),,,,,,,,,,,
"경기도 성남시 중원구 제일로18번길 6, 맞은편  (하대원동)",3,37.428771,127.138101,2018.4.1,경기도 성남시 중원구 하대원동 113-1번지 맞은편,,,,,,,,,,,
"경기도 성남시 중원구 둔촌대로275번길 4-4, (하대원동)",2,37.429801,127.148781,2018.4.1,경기도 성남시 중원구 하대원동 131-40번지,,,,,,,,,,,
"경기도 성남시 중원구 도촌로7번길 4-12, 앞보도 556호 번지(도촌동)",3,37.4156786,127.1504194,2018.4.1,경기도 성남시 중원구 도촌동 548번지(556번지 앞 보도),,,,,,,,,,,
경기도 성남시 중원구 앞삼거리,3,37.4133415,127.1586285,2018.4.1,경기도 성남시 중원구 도촌동 693번지 도촌초등학교 앞 삼거리,,,,,,,,,,,
"경기도 성남시 중원구 여수울로 37, 여수초등학교  (여수동)",5,37.419376,127.1332169,2018.4.1,경기도 성남시 중원구 여수동 577번지(여수초등학교),,,,,,,,,,,
"경기도 성남시 수정구 수정남로 194-1, (신흥동)",3,37.4469594,127.1465909,2018.4.1,경기도 성남시 수정구 신흥2동 1564번지 사거리,,,,,,,,,,,
"경기도 성남시 수정구 수정로251번길 32, 108동  후문(신흥동, 신원빌리지)",1,37.4493232,127.1434394,2018.4.1,경기도 성남시 수정구 신흥2동 76-1번지 성남신흥초등학교 후문,,,,,,,,,,,
"경기도 성남시 수정구 수정남로248번길 9, 맞은편전주  (신흥동)",3,37.450541,127.149901,2018.4.1,경기도 성남시 수정구 신흥2동 196-6번지 맞은편 전주,,,,,,,,,,,
"경기도 성남시 수정구 수정로279번길 3, 정다움어린이놀이터내부  (신흥동)",1,37.449601,127.145241,2018.4.1,경기도 성남시 수정구 신흥2동 37번지 정다움어린이놀이터 내부,,,,,,,,,,,
"경기도 성남시 분당구 분당내곡로 159, 백범초등학교  앞(삼평동)",1,37.4062829,127.1164218,2018.4.1,경기도 성남시 삼평동 658번지 봇들교사거리 백범초교앞,,,,,,,,,,,
"경기도 성남시 분당구 대왕판교로644번길 49, 어울공원앞  (삼평동)",1,37.4062829,127.1164218,2018.4.1,경기도 성남시 삼평동 676번지 어울공원앞,,,,,,,,,,,
"경기도 성남시 분당구 판교원로82번길 60, 건너편 두밀공원 입구(운중동, 산운마을경남아너스빌14단지)",1,37.387099,127.0749008,2018.4.1,경기도 성남시 분당구 운중동 917-1번지 산운마을 14단지 도로 건너편 (두밀공원 입구),,,,,,,,,,,
"경기도 성남시 분당구 산운로 135, 주출입구 앞(운중동, 산운마을휴먼시아7단지)",1,37.3942939,127.0784543,2018.4.1,경기도 성남시 분당구 운중동 986-18번지 산운마을 7단지 주출입구 앞,,,,,,,,,,,
,1,37.3925362,127.0789059,2018.4.1,경기도 성남시 분당구 운중동 970-8번지 E5-2블럭 내부 (동편),,,,,,,,,,,
,4,37.395169,127.077575,2018.4.1,경기도 성남시 분당구 운중동 1012 눈꽃어린이공원,,,,,,,,,,,
경기도 성남시 분당구 터널낙생로,1,37.3907188,127.0630542,2018.4.1,경기도 성남시 분당구 운중동 913-2번지 운중동 버스차고지 터널(낙생로) 건너편,,,,,,,,,,,
경기도 성남시 분당구 맞은편하오개로,3,37.3766914,127.1246814,2018.4.1,경기도 성남시 분당구 운중동 산75-8번지 맞은편(하오개로),,,,,,,,,,,
,5,37.393411,127.049421,2018.4.1,경기도 성남시 분당구 운중동 533-33(운중저수지 주변),,,,,,,,,,,
"경기도 성남시 수정구 수정남로84번길 24-1, (신흥동)",1,37.4396834,127.1379576,2018.4.1,경기도 성남시 수정구 신흥1동 6497번지,,,,,,,,,,,
"경기도 성남시 분당구 산운로 37, 208동  옆 청계공원 입구(운중동, 산운마을월든힐스2단지)",1,37.3931042,127.0668261,2018.4.1,경기도 성남시 분당구 운중동 873-1번지 산운마을 2단지 208동 옆(청계공원 입구),,,,,,,,,,,
"경기도 성남시 분당구 산운로32번길 8, 내공영주차장부지앞 E1동  (운중동)",1,37.3919721,127.0649074,2018.4.1,경기도 성남시 분당구 운중동 883-1번지 E1-1블럭 내 (공영주차장 부지 앞),,,,,,,,,,,
