gid,year,cctv,light,log_pa,ep,fp,yp,log_nb
木夭丑友什69bb38ab,0.533333333,2.5,2.5,-0.17383191,0.424379233,0.144561404,0.007692308,0.685913688
木夭丑友什69bb38ba,0.466666667,1,1,-0.576074192,3.44469526,2.004210526,1.061538462,1.668972474
木夭丑友什69bb38bb,0.533333333,1.5,1.5,-1.819770049,2.212189616,1.375438596,0.738461538,1.645444509
木夭丑友什69bb39aa,0.4,0.5,0.5,-0.906239747,1.155756208,0.798596491,0.684615385,1.345187564
木夭丑友什69bb39ab,0.4,0.5,0.5,-1.217337773,0.18510158,0.056140351,-0.030769231,0.718000889
木夭丑友什69bb39ba,0.666666667,0.5,0.5,-1.217337773,0.817155756,0.305964912,0.107692308,1.164728058
木夭丑友什69bb39bb,0.466666667,1.5,1.5,-1.217337773,1.571106095,1.278596491,1.207692308,1.149828481
木夭丑友什69bb40aa,0.466666667,-0.5,-0.5,0.175572426,0.23476298,-0.002807018,-0.2,0.337080725
木夭丑友什69bb40ab,0.333333333,0,0,-0.014703007,-0.027088036,-0.065964912,-0.130769231,0.274552561
木夭丑友什70aa33ba,-0.4,-0.5,-0.5,1.084477805,-0.343115124,-0.341052632,-0.323076923,-1.681423322
木夭丑友什70aa33bb,-0.533333333,-0.5,-0.5,1.084477805,-0.343115124,-0.341052632,-0.323076923,-1.029431361
木夭丑友什70aa34ba,-0.533333333,-0.5,-0.5,0.864075986,-0.153498871,-0.221754386,-0.246153846,-1.681423322
木夭丑友什70aa34bb,-0.533333333,0,0,0.865331494,0.60496614,0.418245614,0.6,0.204652021
木夭丑友什70aa35ba,-0.266666667,-0.5,-0.5,-0.002088292,-0.343115124,-0.341052632,-0.323076923,-1.270062195
木夭丑友什70aa37aa,0.466666667,0.5,0.5,-0.932159442,0.248306998,0.204912281,0.2,0.839925449
木夭丑友什70aa37ab,0.533333333,0.5,0.5,-0.975643468,2.221218962,1.726315789,1.538461538,1.602469914
木夭丑友什70aa37ba,0.733333333,2,2,-0.975643468,2.297968397,1.626666667,1.230769231,1.925466866
木夭丑友什70aa37bb,0.733333333,2.5,2.5,-1.50892884,2.040632054,1.501754386,1.115384615,1.730661219
木夭丑友什70aa38aa,0.6,3.5,3.5,-1.50892884,0.817155756,0.576842105,0.6,1.184029553
木夭丑友什70aa38ab,0.4,1,1,-1.50892884,-0.139954853,-0.241403509,-0.323076923,-0.074280403
木夭丑友什70aa38ba,0.6,1.5,1.5,-1.410410139,2.275395034,1.487719298,0.915384615,1.561189608
木夭丑友什70aa38bb,0.666666667,2.5,2.5,-0.917503637,1.408577878,1.011929825,0.576923077,1.307850181
木夭丑友什70aa39aa,0.733333333,0.5,0.5,-1.260821799,2.261851016,1.699649123,1.369230769,1.216366584
木夭丑友什70aa39ab,0.6,1,1,-1.260821799,1.566591422,1.082105263,0.946153846,1.234083382
木夭丑友什70aa39ba,0.533333333,2,2,-1.260821799,1.869074492,1.136842105,0.507692308,1.373453319
木夭丑友什70aa39bb,0.466666667,2,2,-1.217337773,2.758465011,1.841403509,1.492307692,1.576089186
木夭丑友什70aa40aa,0.6,1.5,1.5,-1.202520231,0.934537246,0.631578947,0.546153846,1.063353088
木夭丑友什70aa40ab,0.066666667,-0.5,-0.5,0.175572426,-0.343115124,-0.341052632,-0.323076923,-1.681423322
木夭丑友什70ab33ab,-1.266666667,-0.5,-0.5,1.331783899,-0.343115124,-0.341052632,-0.323076923,-1.029431361
木夭丑友什70ab34ba,-0.533333333,-0.5,-0.5,-0.160047133,0.704288939,0.496842105,0.530769231,-0.618070234
木夭丑友什70ab34bb,-0.533333333,-0.5,-0.5,0.865331494,0.176072235,-0.005614035,-0.130769231,-1.270062195
木夭丑友什70ab35bb,-0.333333333,-0.5,-0.5,-0.21711611,-0.343115124,-0.341052632,-0.323076923,-0.726272363
木夭丑友什70ab37aa,0.6,0.5,0.5,-1.208845888,0.311512415,0.197894737,0.146153846,1.002116478
木夭丑友什70ab37ab,0.533333333,1,1,-0.975643468,1.32731377,1.121403509,1.246153846,1.416694245
木夭丑友什70ab37ba,0.8,0.5,0.5,-0.975643468,1.810383747,1.421754386,1.330769231,1.877283053
木夭丑友什70ab37bb,0.866666667,2.5,2.5,-1.642192132,2.072234763,1.197192982,0.830769231,1.845441849
木夭丑友什70ab38aa,0.6,2.5,2.5,-1.642192132,1.607223476,0.97122807,0.569230769,1.503115264
木夭丑友什70ab38ba,0.4,4,4,-1.410410139,1.155756208,0.972631579,0.715384615,1.319300092
木夭丑友什70ab38bb,0.6,1,1,-0.917503637,1.810383747,1.37122807,1.030769231,1.438735402
木夭丑友什70ab39aa,0.6,2.5,2.5,-1.260821799,1.449209932,1.065263158,0.892307692,1.363010785
木夭丑友什70ab39ab,0.4,0.5,0.5,-1.260821799,1.146726862,0.929122807,0.784615385,0.748441852
木夭丑友什70ab39ba,0.466666667,2,2,-1.260821799,3.110609481,2.213333333,1.607692308,1.345187564
木夭丑友什70ab39bb,0.466666667,0.5,0.5,-1.234523201,1.88261851,1.069473684,0.769230769,1.42307569
木夭丑友什70ab40aa,0.266666667,0.5,0.5,-1.202520231,0.48758465,0.287719298,0.246153846,0.813929965
木夭丑友什70ab40ab,0.533333333,0.5,0.5,-0.563155063,0.018058691,-0.084210526,-0.207692308,0.536766451
木夭丑友什70ba34ba,0.533333333,0,0,2.022895285,0.25282167,-0.089824561,-0.246153846,-0.618070234
木夭丑友什70ba34bb,0.6,0,0,0.865331494,-0.343115124,-0.341052632,-0.323076923,-1.681423322
木夭丑友什70ba35ab,0.133333333,-0.5,-0.5,-0.002088292,-0.343115124,-0.341052632,-0.323076923,-1.681423322
木夭丑友什70ba35bb,-1.533333333,-0.5,-0.5,0.714482497,-0.343115124,-0.341052632,-0.323076923,-0.115225509
木夭丑友什70ba36bb,0.466666667,0.5,0.5,-0.548082369,-0.343115124,-0.341052632,-0.323076923,-0.314911236
木夭丑友什70ba37aa,0.333333333,-0.5,-0.5,-0.548082369,-0.343115124,-0.341052632,-0.323076923,-0.44733994
木夭丑友什70ba37ba,0.866666667,1,1,-0.975643468,0.35214447,0.117894737,-0.038461538,0.896489054
木夭丑友什70ba37bb,0.733333333,1,1,-1.642192132,2.428893905,1.592982456,1.861538462,1.184029553
木夭丑友什70ba38aa,0.8,1,1,-1.642192132,2.546275395,1.323508772,1.192307692,1.432521014
木夭丑友什70ba38ab,0.466666667,1,1,-1.642192132,-0.036117381,-0.098245614,-0.107692308,-1.029431361
木夭丑友什70ba38ba,0.533333333,1,1,-0.686665276,0.595936795,0.390175439,0.176923077,1.080556283
木夭丑友什70ba38bb,0.733333333,-0.5,-0.5,-0.917503637,-0.189616253,-0.207719298,-0.192307692,0.033921727
木夭丑友什70ba39aa,0.466666667,2,2,-1.260821799,2.094808126,1.504561404,1.038461538,1.654108439
木夭丑友什70ba39ab,0.4,3,3,-1.260821799,1.047404063,0.905263158,0.676923077,1.179262711
木夭丑友什70ba39ba,0.466666667,0,0,-1.260821799,1.661399549,1.258947368,0.746153846,1.307850181
木夭丑友什70ba39bb,0.533333333,1,1,-1.234523201,1.909706546,1.265964912,1.107692308,1.154836685
木夭丑友什70ba40aa,0.466666667,1.5,1.5,-0.375931396,2.316027088,1.29122807,0.861538462,1.234083382
木夭丑友什70ba40ab,0.6,1,1,-0.375931396,1.187358916,0.70877193,0.330769231,1.251286576
木夭丑友什70ba40ba,0.466666667,-0.5,-0.5,-0.215419067,0.401805869,0.25122807,0.253846154,0.337080725
木夭丑友什70bb34ba,0.066666667,-0.5,-0.5,2.022895285,-0.343115124,-0.341052632,-0.323076923,-1.681423322
木夭丑友什70bb36aa,-0.133333333,-0.5,-0.5,0.42131008,-0.261851016,-0.310175439,-0.323076923,-0.858701067
木夭丑友什70bb37aa,1.2,0,0,-0.548082369,-0.343115124,-0.341052632,-0.323076923,0.033921727
木夭丑友什70bb37ab,-0.4,-0.5,-0.5,-0.548082369,-0.343115124,-0.341052632,-0.323076923,-0.3774394
木夭丑友什70bb37ba,-0.666666667,-0.5,-0.5,-0.58318625,-0.343115124,-0.341052632,-0.323076923,-1.681423322
木夭丑友什70bb37bb,-0.133333333,0,0,-1.642192132,1.507900677,0.965614035,0.953846154,-0.3774394
木夭丑友什70bb38aa,0.266666667,0,0,-1.642192132,0.830699774,0.501052632,0.546153846,-0.44733994
木夭丑友什70bb38ab,0.4,-0.5,-0.5,-1.642192132,1.237020316,0.913684211,1.023076923,-0.314911236
木夭丑友什70bb38ba,0.133333333,0,0,-1.601987196,-0.207674944,-0.183859649,-0.146153846,-0.3774394
木夭丑友什70bb38bb,0.133333333,0.5,0.5,0.0103817,0.158013544,0.50245614,0.146153846,-0.074280403
木夭丑友什70bb39aa,0.4,0.5,0.5,-1.064496483,0.11738149,0.088421053,0.1,0.033921727
木夭丑友什70bb39ab,0.533333333,2,2,-1.234523201,1.273137698,1.070877193,0.953846154,1.355945599
木夭丑友什70bb39ba,0.4,0,0,-1.234523201,0.573363431,0.315789474,0.092307692,0.786743441
木夭丑友什70bb39bb,0.533333333,0.5,0.5,-1.234523201,1.638826185,1.385263158,0.976923077,0.926544522
木夭丑友什70bb40aa,0.8,0.5,0.5,-0.153620177,1.155756208,1.100350877,1.146153846,-0.206709106
木夭丑友什70bb40ab,0.4,0,0,-0.153620177,1.851015801,1.149473684,0.884615385,1.251286576
木夭丑友什70bb40ba,0.333333333,-0.5,-0.5,-0.153620177,-0.189616253,-0.261052632,-0.323076923,-0.726272363
木夭丑友什71aa35bb,-0.066666667,-0.5,-0.5,1.088061741,-0.306997743,-0.314385965,-0.323076923,-0.3774394
木夭丑友什71aa36aa,-0.2,0,0,1.022756317,-0.144469526,-0.197894737,-0.146153846,0.228878595
木夭丑友什71aa36bb,0,-0.5,-0.5,-0.548082369,-0.343115124,-0.341052632,-0.323076923,-0.3774394
木夭丑友什71aa37aa,-0.133333333,-0.5,-0.5,-0.548082369,-0.316027088,-0.312982456,-0.323076923,0.096449891
木夭丑友什71aa37ab,0.666666667,-0.5,-0.5,-0.548082369,-0.343115124,-0.341052632,-0.323076923,-0.726272363
木夭丑友什71aa37bb,-0.133333333,-0.5,-0.5,-0.491983455,-0.343115124,-0.305964912,-0.323076923,0.096449891
木夭丑友什71aa38aa,0.733333333,-0.5,-0.5,-0.491983455,-0.343115124,-0.325614035,-0.323076923,-1.029431361
木夭丑友什71aa38bb,-0.4,0,0,-0.297276332,0.248306998,0.25122807,0.423076923,-1.270062195
木夭丑友什71aa39aa,-0.4,-0.5,-0.5,0.039604526,1.033860045,1.145263158,1.884615385,-0.035978813
木夭丑友什71ab36aa,-0.666666667,0,0,1.022756317,-0.063205418,-0.188070175,-0.223076923,0.337080725
木夭丑友什71ab36bb,0.2,-0.5,-0.5,0.229253033,-0.343115124,-0.341052632,-0.323076923,-0.258347632
木夭丑友什71ab37aa,1.333333333,-0.5,-0.5,-0.394766485,-0.343115124,-0.341052632,-0.323076923,0.252154859
木夭丑友什71ab37ba,0.466666667,-0.5,-0.5,-0.491983455,-0.343115124,-0.341052632,-0.323076923,0.125405324
木夭丑友什71ab37bb,0.266666667,-0.5,-0.5,-0.491983455,-0.343115124,-0.341052632,-0.323076923,-0.526586637
木夭丑友什71ab38aa,0.133333333,-0.5,-0.5,-0.491983455,-0.343115124,-0.341052632,-0.323076923,-0.44733994
木夭丑友什71ab38ab,0.866666667,-0.5,-0.5,-1.601987196,-0.343115124,-0.341052632,-0.323076923,-1.029431361
木夭丑友什71ab41aa,0.2,-0.5,-0.5,0.391646596,-0.343115124,-0.341052632,-0.323076923,-1.270062195
木夭丑友什71ba36aa,-0.266666667,-0.5,-0.5,1.022756317,-0.288939052,-0.312982456,-0.323076923,-0.115225509
木夭丑友什71ba36bb,0,-0.5,-0.5,0.229253033,-0.343115124,-0.341052632,-0.323076923,-0.44733994
木夭丑友什71ba37aa,1.066666667,-0.5,-0.5,0.397933788,-0.343115124,-0.341052632,-0.323076923,-0.074280403
木夭丑友什71ba37ab,0,1.5,1.5,-0.537768532,0.713318284,0.367719298,0.253846154,0.748441852
木夭丑友什71ba37ba,0.466666667,-0.5,-0.5,-0.491983455,-0.343115124,-0.341052632,-0.323076923,-0.258347632
木夭丑友什71ba37bb,0.733333333,-0.5,-0.5,-0.491983455,0.55530474,0.522105263,0.246153846,0.153013496
木夭丑友什71ba38aa,0.266666667,-0.5,-0.5,-0.491983455,1.300225734,0.846315789,0.846153846,0.204652021
木夭丑友什71ba38ab,-0.2,0.5,0.5,0.07067196,-0.153498871,-0.196491228,-0.261538462,0.274552561
木夭丑友什71ba38ba,-0.066666667,-0.5,-0.5,-0.129851977,-0.013544018,-0.134736842,-0.2,-0.035978813
木夭丑友什71ba40bb,2.2,-0.5,-0.5,0.201878096,-0.343115124,-0.341052632,-0.323076923,-1.681423322
木夭丑友什71bb37ab,0.066666667,-0.5,-0.5,0.245464038,0.018058691,-0.155789474,-0.238461538,0.125405324
木夭丑友什71bb37ba,-0.133333333,-0.5,-0.5,0.294817973,-0.343115124,-0.341052632,-0.323076923,-1.681423322
木夭丑友什71bb38aa,-0.133333333,0.5,0.5,0.294817973,0.027088036,-0.018245614,0.092307692,-0.858701067
木夭丑友什71bb38ab,0,-0.5,-0.5,0.07067196,-0.112866817,-0.210526316,-0.215384615,0
木夭丑友什71bb38ba,-0.133333333,1.5,1.5,-0.093629613,-0.257336343,-0.270877193,-0.261538462,-0.526586637
木夭丑友什72aa38ba,-0.533333333,-0.5,-0.5,-0.093629613,-0.343115124,-0.341052632,-0.323076923,-1.270062195
